symbol,asset_type,name,description,cik,exchange,currency,country,sector,industry,address,official_site,latest_fiscal_date,previous_fiscal_date,latest_revenue,previous_revenue,latest_net_income,previous_net_income,latest_gross_profit,previous_gross_profit,latest_revenue_growth_%,latest_net_income_growth_%,latest_gross_profit_growth_%
FI,Common Stock,"Fiserv, Inc.","Fiserv, Inc. is a premier American financial technology company based in Milwaukee, Wisconsin, recognized for delivering a wide array of cutting-edge solutions in payment processing, risk management, and business analytics. Serving a diverse client base of banks, credit unions, and financial institutions globally, Fiserv is committed to enhancing digital banking experiences and operational efficiency. Through its innovative technology platform and strategic acquisitions, the company has firmly established itself as a leader within the dynamic fintech industry, driving transformative growth and value for its clients and shaping the future of financial services.",798354,NYSE,USD,USA,TECHNOLOGY,INFORMATION TECHNOLOGY SERVICES,"600 N. VEL R. PHILLIPS AVENUE, MILWAUKEE, WI, UNITED STATES, 53203",https://www.fiserv.com,2024-12-31,2023-12-31,20456000000.0,19093000000.0,3131000000.0,3068000000.0,12443000000.0,11427000000.0,7.138741947310533,2.0534550195567145,8.891222543099676
F,Common Stock,Ford Motor Company,"Ford Motor Company, a leading American multinational automaker headquartered in Dearborn, Michigan, has been a pioneer in the automotive industry since its founding in 1903. Renowned for its innovation in manufacturing and design, Ford has established itself as a key player in the global market, offering a diverse range of vehicles including trucks, SUVs, and electric models. The company is committed to advancing mobility solutions through sustainable practices and cutting-edge technology, positioning itself at the forefront of the industry’s transition towards electrification and digital connectivity. With a strong brand heritage and a focus on customer satisfaction, Ford is poised for continued growth and adaptation in an evolving automotive landscape.",37996,NYSE,USD,USA,CONSUMER CYCLICAL,AUTO MANUFACTURERS,"ONE AMERICAN ROAD, DEARBORN, MI, UNITED STATES, 48126",https://www.ford.com,2024-12-31,2023-12-31,184992000000.0,176191000000.0,5879000000.0,4347000000.0,15506000000.0,25641000000.0,4.9951473117242084,35.24269611226133,-39.52653952653953
FTNT,Common Stock,Fortinet Inc,"Fortinet Inc. (Nasdaq: FTNT) is a leading global cybersecurity company headquartered in Sunnyvale, California, renowned for its innovative security solutions designed to protect data and networks from emerging threats. The company's product portfolio includes cutting-edge firewalls, anti-virus software, intrusion prevention systems, and comprehensive endpoint security services. With a strong emphasis on advanced threat intelligence and a commitment to enhancing digital security architectures, Fortinet serves a wide range of industries, helping organizations to effectively mitigate risks and comply with regulatory requirements. As a pioneer in high-performance security, Fortinet is strategically positioned to capitalize on the growing demand for robust cybersecurity infrastructure in an increasingly digital world.",1262039,NASDAQ,USD,USA,TECHNOLOGY,SOFTWARE - INFRASTRUCTURE,"909 KIFER ROAD, SUNNYVALE, CA, UNITED STATES, 94086",https://www.fortinet.com,2024-12-31,2023-12-31,5955800000.0,5304800000.0,1745200000.0,1147800000.0,4798200000.0,4067600000.0,12.271904690091992,52.04739501655341,17.96145147015439
FTV,Common Stock,Fortive Corp,"Fortive Corporation is a premier American diversified industrial technology firm headquartered in Everett, Washington, that excels in delivering innovative solutions across automation, sensing, and software sectors. By emphasizing productivity, efficiency, and advanced data analytics, Fortive operates through multiple strategic business segments, catering to a broad global clientele. The company's proactive approach to enhancing its portfolio via acquisitions and product developments positions it for sustainable growth and a competitive edge in a dynamic market. Fortive's unwavering commitment to elevating workflow and operational excellence underscores its vision of empowering customers and driving industry advancements.",1659166,NYSE,USD,USA,TECHNOLOGY,SCIENTIFIC & TECHNICAL INSTRUMENTS,"6920 SEAWAY BOULEVARD, EVERETT, WA, UNITED STATES, 98203",https://www.fortive.com,2024-12-31,2023-12-31,6231800000.0,6065300000.0,832900000.0,865800000.0,3731000000.0,3594100000.0,2.7451239015382587,-3.7999537999538,3.8090203388887343
FOXA,Common Stock,Fox Corp Class A,"Fox Corporation (FOXA) is a prominent American mass media entity headquartered in New York City, specializing in the production and distribution of compelling news, sports, and entertainment content across multiple platforms. Operating under renowned brands such as Fox News, Fox Sports, and Fox Television Stations, the company effectively leverages its expansive reach to engage a broad and diverse audience. With a strategic focus on innovative content creation and high-caliber programming, Fox Corp is well-positioned to navigate the evolving media landscape, driving growth through both advertising and subscription revenue while capitalizing on emerging trends in digital viewership and engagement.",1754301,NASDAQ,USD,USA,COMMUNICATION SERVICES,ENTERTAINMENT,"1211 AVENUE OF THE AMERICAS, NEW YORK, NY, UNITED STATES, 10036",https://www.foxcorporation.com,2025-06-30,2024-06-30,16300000000.0,13980000000.0,2263000000.0,1501000000.0,5397000000.0,13980000000.0,16.595135908440632,50.766155896069286,-61.39484978540772
FOX,Common Stock,Fox Corp Class B,"Fox Corporation (FOX) is a prominent American mass media company headquartered in New York City, recognized for its influential brands such as FOX News, FOX Sports, and FOX Entertainment. The company delivers a robust array of news, sports, and entertainment content that engages millions of viewers across various platforms. With a strategic emphasis on high-quality content creation and a strong distribution network, Fox Corporation is well-positioned to capitalize on advertising revenues while adapting to the dynamic landscape of digital media. As it faces the challenges of evolving consumer preferences, FOX remains dedicated to fostering innovation and driving growth in the competitive media industry.",1754301,NASDAQ,USD,USA,COMMUNICATION SERVICES,ENTERTAINMENT,"1211 AVENUE OF THE AMERICAS, NEW YORK, NY, UNITED STATES, 10036",https://www.foxcorporation.com,2025-06-30,2024-06-30,16300000000.0,13980000000.0,2263000000.0,1501000000.0,5397000000.0,13980000000.0,16.595135908440632,50.766155896069286,-61.39484978540772
BEN,Common Stock,Franklin Resources Inc,"Franklin Resources Inc., known as Franklin Templeton, is a prominent global investment management firm based in San Mateo, California, with a legacy dating back to 1947. The company offers a comprehensive suite of investment solutions, including mutual funds, alternative investments, and wealth management services, catering to both institutional and retail clients across more than 30 countries. With a diverse portfolio that spans multiple asset classes and a focus on strategic growth, Franklin Templeton is strategically positioned to leverage global investment opportunities while maintaining a steadfast commitment to delivering exemplary performance and client-focused service.",38777,NYSE,USD,USA,FINANCIAL SERVICES,ASSET MANAGEMENT,"ONE FRANKLIN PARKWAY, SAN MATEO, CA, UNITED STATES, 94403",https://www.franklinresources.com,2025-09-30,2024-09-30,8770700000.0,8478000000.0,524900000.0,464800000.0,4259700000.0,6791400000.0,3.4524652040575607,12.930292598967297,-37.278028094354624
FCX,Common Stock,Freeport-McMoran Copper & Gold Inc,"Freeport-McMoRan Copper & Gold Inc. (FCX) is a premier international mining enterprise headquartered in Phoenix, Arizona, recognized for its substantial production of copper and gold. The company operates extensive mining facilities primarily in the Americas and Indonesia, emphasizing sustainable and responsible mining practices. As one of the largest copper producers globally, Freeport-McMoRan is well-positioned to capitalize on the rising demand for copper, spurred by economic growth and the shift toward renewable energy. With a solid balance sheet and a focus on operational excellence, FCX presents a compelling investment opportunity for those looking to gain exposure to critical metals in the commodities market.",831259,NYSE,USD,USA,BASIC MATERIALS,COPPER,"333 NORTH CENTRAL AVENUE, PHOENIX, AZ, UNITED STATES, 85004-2189",https://fcx.com,2024-12-31,2023-12-31,25455000000.0,22707000000.0,1883000000.0,1842000000.0,7503000000.0,6881000000.0,12.101994979521734,2.225841476655809,9.03938381049266
GRMN,Common Stock,Garmin Ltd,"Garmin Ltd. is a prominent American multinational technology company headquartered in Olathe, Kansas, distinguished for its cutting-edge GPS navigation and wearable technology products. Catering to diverse markets such as automotive, aviation, marine, outdoor, and fitness, Garmin has established itself as an industry leader in personal navigation and health tracking solutions. With a relentless focus on innovation and a robust global brand presence, the company continues to broaden its product lineup, driving significant market share while promoting a healthy and active lifestyle for consumers worldwide.",1121788,NYSE,USD,USA,TECHNOLOGY,SCIENTIFIC & TECHNICAL INSTRUMENTS,"MÜHLENTALSTRASSE 2, SCHAFFHAUSEN, SWITZERLAND, 8200",https://www.garmin.com,2024-12-31,2023-12-31,6296903000.0,5228252000.0,1411436000.0,1289636000.0,3696555000.0,3004955000.0,20.43992906233288,9.444525431982358,23.015319696967175
IT,Common Stock,Gartner Inc,"Gartner, Inc. is a premier global research and advisory firm based in Stamford, Connecticut, recognized for its expertise in providing actionable insights and strategic guidance to business leaders across diverse sectors, including information technology, finance, and human resources. Leveraging its rigorous research methodologies and comprehensive market analysis, Gartner empowers organizations to make informed decisions that foster growth and innovation. The company's extensive suite of services, which encompasses bespoke consulting, benchmarking, and training, is designed to help clients adeptly navigate the complexities of today's business environment. With a longstanding commitment to delivering impactful intelligence, Gartner remains a vital partner for enterprises aiming to enhance performance and achieve a sustainable competitive advantage.",749251,NYSE,USD,USA,TECHNOLOGY,INFORMATION TECHNOLOGY SERVICES,"56 TOP GALLANT ROAD, STAMFORD, CT, UNITED STATES, 06902-7700",https://www.gartner.com,2024-12-31,2023-12-31,6267411000.0,5906956000.0,1253715000.0,882466000.0,4244389000.0,4003716000.0,6.102212374698576,42.06949616189179,6.011240557522062
GE,Common Stock,GE Aerospace,"General Electric Company (GE) is a prominent American multinational conglomerate based in Boston, specializing in aerospace, healthcare, power generation, and renewable energy solutions. Renowned for its pioneering innovations in aviation manufacturing and advanced digital technologies, GE is dedicated to driving sustainable growth and enhancing operational efficiencies across diverse industries. The company's strategic investments in additive manufacturing and financial services further bolster its competitive edge, enabling it to address a wide array of customer demands and secure its position as a vital player in the global marketplace. With a strong focus on transforming industries and advancing healthcare outcomes, GE is well-positioned for long-term success and value creation.",40545,NYSE,USD,USA,INDUSTRIALS,AEROSPACE & DEFENSE,"1 NEUMANN WAY, EVENDALE, OH, UNITED STATES, 45215",https://www.geaerospace.com,2024-12-31,2023-12-31,38702000000.0,35348000000.0,6556000000.0,9482000000.0,14394000000.0,12409000000.0,9.488514201652144,-30.8584686774942,15.996454186477557
